SMILES,Cls
CCCC(=O)NC1=CC=C(C=C1)C(=O)NCCCN2C=CN=C2,0
CC1=CC=C(C=C1)S(=O)(=O)NNC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C,0
C1=CC(=CC=C1NC(=O)CCC(=O)O)F,0
CC1=CC=C(C=C1)CNC(=O)C(C2=CC=C(C=C2)OC)OC(=O)C3=CC=CO3,0
CC1=CC(=NC(=N1)N(CC(=O)N2CCC(CC2)C(=O)N)C#N)C,0
C1CN(CCC1C(=O)N)CC(=O)NC2=CC=CC=N2,0
C1=CC(=CC=C1SCC2=CC(=O)N3C(=N2)N=CN3)Cl,0
CC1=CC(=C(C=C1)C)N2C(=NN=N2)SCC(=O)C3=CC4=C(C=C3)OCC(=O)N4,0
C1CCC(C1)NC(=O)C(C2=CC=CC=C2)NS(=O)(=O)C3=CC=CC4=NSN=C43,0
CC1=C(SC2=C1C(=O)NC(=N2)C)C,0
CCOC(=O)C1=C(C=C(N=C1C)C)C(C#N)C#N,0
CCOC(=O)C(C1CCCCC1)C(=O)NC2=NC3=CC=CC=C3S2,0
CC1=CC(=NO1)N2C(=O)C3C4CC(C3C2=O)C=C4,0
CC(C)CN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCCCC3,0
COC1=CC=CC(=C1OC)C2=NO[C@H]3[C@@H]2C(=O)N(C3=O)CC4=CC=CC=C4,0
COC(=O)N1CC(=O)N(C1C2=C(C=C(C=C2)Cl)Cl)OC,0
C1COCCN1C2=C(C=C(C=C2)C(=O)C3=CC=CC=C3)NC(=O)C4=CC=CO4,0
CC1=C(C=C(C=C1)N2C(=O)C3=C(C2=O)C(=C(C=C3)OC)OC)C,0
C1=CC2=NON=C2C(=C1)S(=O)(=O)NCCC(=O)NCCC3=CC=C(C=C3)Cl,0
CC1=NC(=CC=C1)NC(=O)C2CCC(=O)N(C2C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)OC,0
C1C(N(CC2=CC=CC=C21)C(=O)C3=CC=CO3)C(=O)NC4=CC=CC=C4,0
CC1=C(C=C(C=C1)/C(=C(/C(=S)NC2=CC(=CC=C2)OC)\[N+]3=CC=CC=C3)/[O-])[N+](=O)[O-],0
CC1=NN(C(=[N+]1N)C)C/C(=N\O)/C#N.[Cl-],0
CN1C(=NN=N1)SCC(=O)NCC2=CC=CO2,0
COC1=C(C=C2C(=C1)C(=O)N(C(=O)N2)CC3=CC=C(C=C3)C(=O)NCC4CCCO4)OC,0
C1CC(N(C1)S(=O)(=O)C2=CC(=CC(=C2)Cl)Cl)C3=NC4=CC=CC=C4S3,0
C1CCN(CC1)C2(CCN(CC2)C(=O)NC34CC5CC(C3)CC(C5)C4)C(=O)N,0
C1CCC2=C(C1)C(=C(C(=N2)N)C#N)C3=CC=NC=C3,0
C1CCC(CC1)NC(=O)C2CCN(CC2)C3=NN=NN3C4=CC=CC=C4,0
C1CC1C(=O)NC2=NN=C(S2)C3=CC=CO3,0
C1=CC=C(C(=C1)NC(=O)COC(=O)CC2=CC=CS2)F,0
CC1=C(N=CC=C1)N2C(=NC3=CC=CC=C3C2=O)C4=CC=CC=C4,0
C1=CC(=CC(=C1)N2C=CC=N2)CN.C(C(=O)O)C(=O)O,0
CCN(CC(=O)NC(C)C)C(=O)C(CCSC)NC(=O)C1=CC=CC(=C1)C,0
CCC1=C(C2=CC=CC=C2O1)C(=O)CCN3CCCCC3.Cl,0
CCCN1C(=O)C2=CC=CC=C2N=C1SCC3=NC4=C(C(=C(S4)C)C)C(=O)N3,0
CCN(CC)CCNC(=O)CCN1C(=O)C2=CC3=C(C=C2NC1=S)OCO3,0
CCOC(=O)C1=C(OC2=CC(=C(C=C21)OC(C)C(=O)OCC)Br)C,0
CCOC(=O)C1C(C(OC1=O)(C)C)C(C)C(=O)C2=CC=C(C=C2)C,0
CC(C)CCNC(=O)C1=CC(=C(C=C1)OC)S(=O)(=O)N2CCOCC2,0
C1=CSC(=C1)CCCCOC(=O)CCCC(=O)O,0
CNC1=CC=CC=CC1=S,0
C1=COC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F,0
CC1=CC(=NC(=N1)NC(=O)CSC2=NN=NN2C3=CC=CC=C3)C,0
CCOC1=CC=CC=C1CNN2C(=NN=N2)N,0
C1=CC=C(C=C1)CCN(C2=NC(=CS2)C3=CC=C(C=C3)F)C(=O)COC4=CC=CC=C4,0
CCN(CC)CCNC(=O)C(C(=O)C1=CC=CC=C1)N2C=CC=CC2=O,0
COC1=CC=C(C=C1)CN(C2CCS(=O)(=O)C2)C(=O)C3=CC=CC=C3OC,0
COC1=CC=CC=C1OCCN2C3=CC=CC=C3SC2=O,0
CC1=C(C(=C(C=C1)C)OCC(=O)NC2=CC=CC(=C2)C(=O)O)C,0
CC1CN(CC(O1)C)CC2=CN=C(S2)OC3=CC=C(C=C3)C,0
C1C(N(N=C1C2=CC=CS2)C(=O)C3=CC=CO3)C4=CC=C(C=C4)F,0
CC1=C(SC(=N1)NC(=O)/C=C/C2=CC=CC=C2)C(=O)NC3=CC=CC=C3Cl,0
CCN(CC(=C)C)C(=O)COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)OC,0
CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(C=C(C2=O)C(=O)NCCCOC)CC=C,0
CC(C)(C)OC(=O)NCCC1=NN=C(O1)SCC2=C(C=C(C=C2)Cl)Cl,0
C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NN=CS3,0
