SMILES,Cls
CC1=C(C=C(C=C1)C2=C(ON=C2C)C)S(=O)(=O)N3CCOCC3,0
C1=CC(=CN=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,0
CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CCCC3=CC=CC=C3,0
COC1=C(C=C(C=C1)C(=O)N2CCSC2=S)OC,0
CCOC(OCC)C1=CC=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC=C(C=C3)C(OCC)OCC)/CN(C2)CC4=CC=CC=C4,0
CNC(=O)C1=CC(=CN(C1=O)CC2CCOCC2)C(=O)NC3CC3,0
CN(C)CCCNC(=O)C1=CC=C(C=C1)C2=CC(=C3C(=C2)C=CC=N3)O.C(=O)(C(F)(F)F)O,0
C1CN(CCN1)C(=O)C2=CC=C(C=C2)C3=CC(=C4C(=C3)C=CC=N4)O.C(=O)(C(F)(F)F)O,0
CCCCCCCNC(=O)OC1=CC=CC(=C1)CN(C)CCCOC2=CC3=C(C=C2)C(=O)C4=C(O3)N=CC=C4,0
CC[C@@H](C)[C@@H](C1=CN(N=N1)[C@@H](CCCCN)C(=O)N2CCN(CC2)C3=NC(=NC(=N3)N4CCN(CC4)C(=O)[C@H](CCCCN)N5C=C(N=N5)CN)NCCOCCOCCOCC#C)N,0
C1CCC(CC1)CCCCOC(=O)N[C@@H]2CNC2=O,0
CC(C)C1=CC=C(C=C1)C2=CC(=C(C=C2)NC3CCCC3)C(=O)N,0
CC1=CC=C(C=C1)S(=O)(=O)C2=C(C(=NN2C)C3=CC=CC=C3)COC(=O)C4=CC=CC=C4Cl,0
C1=CC=C(C=C1)CC(C(=O)O)N2C(=C(SC2=S)C3=C4C=C(C=CC4=NC3=O)Br)O,0
CCN(CC)CCN1C(=C(C2=CC=CC=C21)CCNS(=O)(=O)C3=CC=C(C=C3)/C=C/C(=O)NO)C,0
CC1=C(C=C(C=C1)C(=O)NCC2=CC=CC=C2C(F)(F)F)C#CC(C)N(C(=O)N)O,0
CC(C#CC1=CC(=CC=C1)C(=O)NCCC2=CNC3=CC=CC=C32)N(C(=O)N)O,0
CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CSCC(=O)N[C@H](C(=O)N1)CC3=CC(=CC=C3)C#N)C(=O)N)CCCN=C(N)N)CC(=O)O)CCCCN)CCCN=C(N)N)CC4=CC=CC=C4)CCCN=C(N)N,0
C1CC2=C(C=CC(=C2)NC3=CC(=CC=C3)NC(=O)CC4=CC=CC=C4)C(=O)C5=CC=CC=C51,0
CNC(=O)C1=CN=C2C=C(C=CC2=C1)OC,0
CCC1=NC(=C2C3=C(CCC3)SC2=N1)N4C(=C(C=N4)C(=O)OCC)N,0
C1CN(C(=O)C(=C1)CCC(=O)NO)CC2=CC=CC=C2,0
COC1=CC=C(C=C1)CCNC2=NC=CC(=N2)/C(=C/3\NC4=CC=CC=C4S3)/C#N,0
CN1CCN(CC1)C(=O)CN2C=NC(=C2C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,0
C1=CC(=CC(=C1)Cl)OC2=CC=C(C=C2)NC3=NC(=NC4=C3C=CN4)N,0
CN1CCN(CC1)C(=O)CNC2=NC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,0
CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@@H](CCSC)N5C=C(N=N5)CCO,0
C1CN(CCN1CCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)CC(COC5=CC6=CC=CC=C6C=C5)O,0
C1=CC(=CC=C1NC2=NC=NC3=C2C=CN3)OC4=CC=C(C=C4)F,0
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N/C=C(/C#N)\C2=NC(=CS2)C3=CC(=C(C=C3)OC)OC,0
C[C@H]1[C@@H](C(=O)N1OC2CCCCC2)NC(=O)OCCCCC3CCCCC3,0
COC1=CC=C(C=C1)N2C(=NC3=CC=CC=C3C2=O)C4=CN=CC=C4,0
C1CCN(CC1)C2CCN(CC2)C(=O)NC3=CC=C(C=C3)OC(F)(F)F,0
C1CC(CN(C1)C(=O)NCC2=CC=CC=C2)CO,0
CC1=CC(=CC=C1)CNC(=O)N2CCCC(C2)CO,0
CC(C1=CC=CC=C1)NC(=O)N2CCCC(C2)CO,0
C1COCCN1CCOC2=CC=C(C=C2)OC3=NC4=CC=CC=C4N3,0
CN(C)C(=O)N1CCCC(C1)C(=O)NCCC2=CC=CC=C2,0
C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CC4=CC=C(C=C4)S(=O)(=O)N,0
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)O)C)C)[C@@H]2[C@H]1C)C)C,0
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)OC(=O)C)C)C)[C@@H]2[C@H]1C)C)C,0
C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)OC(=O)C)C)C)[C@@H]2[C@H]1C)C)C,0
CC(=CCC[C@@H]([C@@H]1CC[C@]2([C@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@H](C4(C)C)O)C)C)C)C(=O)O)C,0
CC1=NC(=NC(=N1)N2CCC(CC2)C(=O)NCC3=C(C=C(C=C3)F)C(F)(F)F)NC,0
CC1=NC(=NC(=N1)N2CCC(CC2)C(=O)NCC3=CC=CC=C3C(F)(F)F)NC,0
CC1=C(C=C(C=C1)C2=C(ON=C2C)C)S(=O)(=O)NCCCC3=CC=CC=C3,0
CC1=C(C(=NO1)C)C2=CC(=CC=C2)S(=O)(=O)NC3CC3,0
C1CN(CCC1C(=O)O)C(=O)NC2=CC=C(C=C2)OC(F)(F)F,0
CN(CC1=CC(=CC=C1)SC2=CC=C(C=C2)OC)C3=CC(=NC4=C3C(=CC(=C4)Cl)Cl)C(=O)O,0
COC1=CC=C(C=C1)N2CCN(CC2)C3=NC(=NC(=N3)Cl)N4CCOCC4,0
CC1=CC(=C2C=C(C=CC2=N1)NC(=O)/C=C/C3=CC=CC=C3Cl)N,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],0
CC1=CC=C(C=C1)C2=C(C(=O)NC(=N2)SCC3=CC=CC=C3)CCO,0
CN(CCNC(=O)C1CCN(CC1)C2=NC=NC3=C2N=C4N3CCCCC4)CC5=CC=CC=C5,0
CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@@H]([C@H](C)O)N5C=C(N=N5)C,0
CC1=C(C(=O)N(N1)C2=NC3=C(N2)C=CC(=C3Cl)Cl)C4C5=CC=CC=C5C(=O)O4,0
CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(CCCN(C)C)C3=NC4=CC5=C(C=C4S3)OCCO5.Cl,0
CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)OCOC,0
CC(C)(C)CNC(=S)NC1=CC2=C(C=C1)N(CC2)CC3=CC=C(C=C3)O,0
CCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=NC(=CS2)C3=CC4=CC=CC=C4C=C3,0
C1COCCN1C2=NC=CC(=N2)/C(=C/3\NC4=CC=CC=C4S3)/C#N,0
CC1=CC=C(C=C1)CNC(=O)N2CCCC(C2)CO,0
COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC=CC=C4,0
C1[C@@H](C(=O)N1)NC(=O)OCC/C=C/C2=CC=CC=C2,0
CC1=CC(=CC(=C1)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C)C,0
C1=CC(=CC=C1CN2C=C(N=N2)COC3=CC=C(C=C3)NC4=NC=NC5=C4C=CN5)Cl,0
CC1(CC2=C(C(N1)(C)C)SC(=C2C(=O)N)NC(=O)COC3=C(C=C(C=C3)Cl)Cl)C,0
CC[C@@H]1[C@@]2([C@H]3[C@H](C(=NCCN3C(=O)O2)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)CC5=CC=C(C=C5)C6=CN(N=N6)CC(=O)NO)O)(C)OC)C)C)C,0
CN(CCCOC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=C(C=C3)OC)CC4=CC(=CC=C4)OC(=O)NCCCCCC5=CC=CC=C5,0
C1=CC(=CC=C1/C=C/C2=C(C=C(C=C2)C(=N)N)O)C(=N)N.C(CS(=O)(=O)O)O,0
C1CCN(C1)C(=O)CCC2CCC(CC2)OC3=CC=CC=C3,0
C1CCN(C1)C(=O)CCC2=CC=C(C=C2)C3=CC=CC=C3F,0
CCOC(=O)C1=C(NC2=C1C=C(C3=CC=CC=C32)O)CCC4=CC=C(C=C4)Cl,0
CCOC(=O)C1=C(NC2=CC(=C(C=C21)O)C3=CC=C(C=C3)C4=CC=CC=C4)CC5=CC(=CC=C5)Cl,0
CCOC(=O)C1=C(NC2=C1C=C(C=C2)O)CCC3=CC(=CC=C3)Cl,0
C1=CC=NC(=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,0
C1=CC(=CN=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Br,0
CC1=C(C(=NC(=N1)C2=CSC(=N2)C)NC3=CC=C(C=C3)C(=O)O)CC=C,0
C1=CC=C(C=C1)C2=C/C(=C/C3=CC=C(O3)C4=CC=C(C=C4)Br)/C(=O)N2C5=CC=C(C=C5)C(=O)O,0
C#CCOCCOCCOCCNC1=NC(=NC(=N1)N2CCN(CC2)C(=O)[C@H](CCC(=O)O)N3C=C(N=N3)[C@H](CCCCN)N)N4CCN(CC4)C(=O)[C@H](CCCCN)N5C=C(N=N5)CN,0
CC1=CC(=CC(=C1)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C)C5=CC=CC=C5,0
CC(C)C[C@@H](C1=CN(N=N1)[C@@H](CCCCN)C(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)[C@H](CC5=CC6=CC=CC=C6N5)N7C=C(N=N7)[C@H](CC8=CC=C(C=C8)O)N)N.Cl,0
CC[C@@H]1[C@@]([C@@H]([C@@H](N(C[C@@H](C[C@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@]([C@@H]([C@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)CC4=CC=C(C=C4)C5=CN(N=N5)CCCC(=O)NO)C)O)(C)O,0
C1CC(CCC1NC2=C(C=C(C=C2)C3=CC=CC=C3)C(=O)N)O,0
CCCCC#CC1=CC(=C(C=C1)NCCCO)C(=O)N,0
C1=CC=C(C(=C1)CN2C=C(N=N2)COC3=CC=C(C=C3)NC4=NC=NC5=C4C=CN5)Cl,0
CCC1=CC=C(C=C1)NC2=C(C=CN=C2)NS(=O)(=O)C,0
CC1=CC=C(C=C1)OC2=CC=C(C=C2)/C=C\3/C(=O)N(C(=O)S3)C4=CC(=CC=C4)OCCCCCN5CCN(CC5)C,0
CCOC(OCC)C1=CC=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC=C(C=C3)C(OCC)OCC)/CC2,0
CN1CCN(CC1)C(=O)CNC2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,0
C1CC(CCC1NC2=C(C=C(C=C2)C3=CC=CC=C3Cl)C(=O)N)O,0
C1CN(C(=O)C(=C1)CCC(=O)NO)CCCC2=CC=CC=C2,0
C[C@H](C#CC1=CC=C(S1)CC2=CC=C(C=C2)F)N(C(=O)N)O,0
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)C(C)(C)C)NC3=CC4=C(C=C3)C(=O)CCCC4,0
C1=CC(=CC=C1NC2=NC(=NC3=C2C=CN3)N)OC4=CC=C(C=C4)Cl,0
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCO4)C,0
CN=C(N)NCCC[C@@H](C(=O)O)N,0
CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@H](CO)N5C=C(N=N5)CCCSC,0
CCC(C)[C@@H](C1=CN(N=N1)[C@@H](CCCCN)C(=O)N2CCN(CC2)C3=NC(=NC(=N3)NCCOCCOCCOCC#C)N4CCN(CC4)C(=O)[C@H](CC5=CC6=CC=CC=C6N5)N7C=C(N=N7)[C@H](C(C)CC)N)N.Cl,0
CC1=C(C=C(C=C1NC2=NC3=CC=CC=C3S2)F)CN4CCN(CC4)C(=O)C5CCCC5,0
CN1CCN(CC1)CCCCCOC2=CC=CC(=C2)N3C(=O)/C(=C/C4=CC=C(C=C4)OC5=CC=C(C=C5)Br)/SC3=O,0
C1CCC(CC1)OCCCOC(=O)N[C@H]2CNC2=O,0
CC1=CC(=C2C(=C1)N=C(S2)N(CCCN(C)C)C(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)CC4=CC=CC=C4)C.Cl,0
CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H](CO)N4C=C(N=N4)CCCCCN)NCCOCCOCCOCC#C)N5C=C(N=N5)CCCCCN,0
C1C(N(N=C1C2=CC=CS2)C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=C(C=C4)Cl,0
CN1CCN(CC1)CCCCCOC2=CC=CC(=C2)N3C(=O)/C(=C/C4=CC=C(C=C4)OC5=CC=C(C=C5)Cl)/SC3=O,0
CN1CCN(CC1)CCCCCOC2=CC=C(C=C2)N3C(=O)/C(=C/C4=CC=C(C=C4)OC5=CC=C(C=C5)N)/SC3=O,0
C1=CC=C(C=C1)CCN2C=C(N=N2)COC3=CC=C(C=C3)NC4=NC=NC5=C4C=CN5,0
C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CN=CC=C3)C4=NC=C(C=C4)Br,0
CC(C#CC1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2C(F)(F)F)N(C(=O)N)O,0
CCCC1=CC(=CC(=C1)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C)CCC,0
C1=CC=C(C=C1)S(=O)(=O)NC(=O)C2=CC(=CN=C2)C(=O)NS(=O)(=O)C3=CC=CC=C3,0
CC1(CC2=C(C(C3=C(N2CCC(=O)O)CC(CC3=O)(C)C)C4=CC(=C(C=C4)OCC5=CC=C(C=C5)Cl)Br)C(=O)C1)C,0
CCCCCC[C@H](C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC(=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,0
CC1=CC(=CC=C1)NC2=C(C=CN=C2)NS(=O)(=O)C,0
CC[C@@H]1[C@@]([C@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@]([C@]([C@H](O2)C)(CN(C)CC3=CC=C(C=C3)C4=CN(N=N4)CCCC(=O)NO)O)(C)OC)C)O[C@@H]5[C@H]([C@@H](C[C@@H](O5)C)N(C)C)O)(C)OC)C)C)O)(C)O,0
C1=CC=C(C(=C1)CC(=O)NC2=CC(=C(C=C2)OC3=CN=C(N=C3)Cl)S(=O)(=O)N)Cl,0
CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCO)SCCC(=O)N3CCOCC3)C4=CC=C(C=C4)F,0
CNC(=O)C1=CC(=CN(C1=O)CC2=CC=NC=C2)C(=O)NC3CCC3,0
CNC(=O)C1=CC(=CN(C1=O)CC2CCCOC2)C(=O)NC3CC3,0
C[C@H]1C[C@H](C2=C(N1C(=O)C)C=CC(=C2)C3=CC=CC=C3C)NC4=CC=C(C=C4)Cl,0
COC1=CC(=C(C=C1)C2=NC(=C(C(=C2)C3CCCNC3)C#N)N)O,0
C1CCN(C1)C(=O)CCC2=CC=C(C=C2)C3=CSC=C3,0
C#CC1=NC=C(C=C1)C2=CN=C(N2)C3=C(C=CC=C3Cl)F,0
CCNC(=S)N=NC1=C(NC2=C1C=C(C=C2)C(C)C)O,0
CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=C(C=C3)Cl,0
CCCCCCCNC(=O)OC1=CC=CC(=C1)CN(C)CCCOC2=CC3=C(C=C2)C4=C(CCCC4)C(=O)O3,0
CC(C#CC1=CC(=CC=C1)N2C=CC3=C2N=C(N=C3OC)N)(C4=NC=CS4)O,0
CN1CCC(C1=O)(C#CC2=NC=CC(=C2)N3C=CC4=C3N=C(C=C4)N)O,0
CC[C@@H]1[C@@]2([C@H]3[C@H](C(=NCCN3C(=O)O2)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)CC5=CC=CC=C5C6=CN(N=N6)CCCCCCC(=O)NO)O)(C)OC)C)C)C,0
CC[C@H]1[C@]([C@@H]([C@@H](C(=O)[C@H](C[C@]([C@H]([C@H]([C@H]([C@@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)CC4=CC=C(C=C4)C5=CN(N=N5)CCC(=O)NO)O)(C)OC)C)C)O)(C)O,0
CCS(=O)(=O)NC1=C(C=NC=C1)OC2=CC=C(C=C2)Cl,0
CN1CCN(CC1)CCCCCOC2=CC=CC(=C2)N3C(=O)/C(=C/C4=CC=C(C=C4)OC5=CC=C(C=C5)OC)/SC3=O,0
CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCN(C)C)SC)C3=CC=C(C=C3)F,0
CCCCC#CC1=CC(=C(C=C1)NCC2CCN(CC2)C(=O)C3CC3)C(=O)N,0
CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl,0
CCCCC1=CC(=CC(=C1)C)OC2=CC=CC(=N2)C3=C(N=NN3C4CCNCC4)C,0
CC1=C(N(N=N1)C2CCNCC2)C3=NC(=CC=C3)OC4=CC(=CC(=C4)Cl)Cl,0
COC(=O)C1=C(NC2=C1C=C(C=C2)O)NC3=CC(=CC=C3)Cl,0
CC(C)(C)NC(=O)C1=CN=C2C=C(C=CC2=C1)OC,0
C1CCC(CC1)NC(=O)C2=NN(C(=C2)C3=CC=CC=C3)C4=CC=C(C=C4)S(=O)(=O)N,0
CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCSC)SCC3=CC=C(C=C3)S(=O)C)C4=CC=C(C=C4)F,0
C1=CC=C2C(=C1)C(OC2=O)N3C4=CC=CC=C4C(=C3O)N=NC(=S)N,0
CC[C@@H]1[C@@]([C@@H]([C@@H](N(C[C@@H](C[C@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@]([C@@H]([C@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)CC4=CC=C(C=C4)C5=CN(N=N5)CCCCCC(=O)NO)C)O)(C)O,0
CC1=C(C=C(C=C1NC2=NC3=CC=CC=C3S2)Cl)CN4CCN(CC4)C(=O)C5CCCC5,0
CN(CCCOC1=CC2=C(C=C1)C=C(C(=O)O2)C3=CC=C(C=C3)OC)CC4=CC(=CC=C4)OC(=O)NCCCCCC5=CC=CC=C5,0
CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)O)C4=C(C=C(C=C4)Br)F,0
CC(C)CNC1=C(C=C(C=C1)C2=CC=C(C=C2)C(C)C)C(=O)N,0
C1CN(CCN1CCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)CC(COCC5=CC=C(C=C5)Cl)O.Cl,0
CCN1CCC[C@@H]1CNC(=O)C2=CC3=C(C=C2)S/C(=C\C4=CC=CC=C4F)/C(=O)N3,0
CN1C=C(N=C1)CC(=O)N2CCC(CC2)C3=CC(=C(C=C3)NC(=O)C4=NC=C(N4)C#N)C5=CCCCC5,0
C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CSCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC(C)C)CCCN=C(N)N)CC(C)C)CC2=CC=C(C=C2)O)C(=O)N)CCC(=O)N)CC(=O)N)[C@@H](C)O,0
CCCS(=O)(=O)NC1=C(C=NC=C1)OC2=CC=C(C=C2)Cl,0
CCCCCN=C1C=CN(C2=C1C=CC(=C2)Cl)C3CCC4=CC=CC=C34,0
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F,0
C1CC2=C(C1)C=C(C=C2)N3C=C(C(=O)C4=CN=C(N=C43)NCCCN5C=CN=C5)C(=O)N,0
CC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC=CC=C3C(=O)O)Br,0
CC(C1=NC=CN=C1)NC(=O)C2=CN=C3C=C(C=CC3=C2)OC,0
CCC(C#CC1=NC=CC(=C1)N2C=CC3=CN=C(N=C32)N)(C4=NC=CS4)O,0
CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)CN4C=C(N=N4)CCCCCN)NCCOCCOCCOCC#C)N5C=C(N=N5)CCCCCN,0
CN(C)C/C=C/C(=O)NC1=CC=CC(=C1)C2=CNC3=C2C(=NC=N3)OC4=C(C=C(C=C4)NC(=O)CC(=O)NC5=CC=C(C=C5)F)F.C(=O)(C(F)(F)F)O,0
C1=CC(=CC(=C1)Cl)OC2=C(C=CN=C2)NS(=O)(=O)C(F)(F)F,0
CS(=O)(=O)NC1=C(C=NC=C1)NC2=CC=CC=C2,0
CC[C@@H]1[C@@]2([C@H]3[C@H](C(=NCCN3C(=O)O2)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)CC5=CC=C(C=C5)C6=CN(N=N6)CCCC(=O)NO)O)(C)OC)C)C)C,0
CCN(CCC1=CC(=C(C(=C1)OC)OC)OC)N,0
CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCO)SCC3=CC=C(C=C3)S(=O)C)C4=CC=C(C=C4)F,0
CC[C@@H](C)[C@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)N4C=C(N=N4)C)NCCOCCOCCOCC#C)N5C=C(N=N5)CCCCCN,0
CC[C@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@@]([C@@H](O2)C)(CN(C)CC3=CC=C(C=C3)C4=CN(N=N4)CCC(=O)NO)O)(C)OC)C)O[C@H]5[C@@H]([C@H](C[C@H](O5)C)N(C)C)O)(C)O)C)C)C)O)(C)O,0
CCCCCCCON1[C@H]([C@@H](C1=O)NC(=O)OCCCCC2CCCCC2)C,0
C[C@](C#CC1=CC(=C(C=C1)F)C2=CNC3=CN=C(N=C23)N)(C4=NC=CS4)O,0
CCOC(C1=CC=C(C=C1)/C=C/2\CC3=CC=CC=C3C2=O)OCC,0
CC[C@H]1[C@]([C@@H]([C@@H](C(=O)[C@H](C[C@]([C@H]([C@H]([C@H]([C@@H](C(=O)O1)C)O[C@@H]2C[C@]([C@]([C@H](O2)C)(CN(C)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)CC4=CC=C(C=C4)C5=CN(N=N5)CCCCCCC(=O)NO)O)(C)OC)C)C)O)(C)O,0
CC1=C(C2=NC(=NC=C2N1)N)C3=CC=CC(=C3)C#CC(C)(C4=NC=CS4)O,0
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,0
CC1=C(C(=NO1)C)C2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=CC=C3,0
CC1=C(C(=NO1)C)C2=CC(=C(C=C2)OCCN3CCNCC3)S(=O)(=O)NC4CCCC4,0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)C2=CC(=CN=C2)C(=O)NS(=O)(=O)C3=CC=C(C=C3)C,0
CCCCCCCCC1=CC=C(C=C1)OCC(=O)CN2C3=CC=CC=C3N=N2,0
CC1=CC(=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC=C(C=C3)Cl)C,0
COC1=CC2=NC=C(C=C2C=C1)C(=O)NC3CCNCC3,0
C1CN(C2=C1C=NN2)C3=CC=CC(=C3)C(F)(F)F,0
C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl,0
CCOC(=O)C1=C(OC2=C1C=C(C=C2)O)C3=C(C=CC(=C3)Br)F,0
CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)C2=NC(=NC(=N2)NCCOCCOCCOCC#C)N3CCN(CC3)C(=O)CCCCCCCCCCNC(=O)[C@H]([C@@H](C)CC)N4C=C(N=N4)CCCCN=C(N)N)N5C=C(N=N5)CCCCCN,0
C1[C@@H](C(=O)N1)NC(=O)OCC2=CC3=C(C=C2)OCO3,0
CC[C@H](C)CC1=CN(N=N1)[C@@H](CCCN=C(N)N)C(=O)NCCCCCCCCCCC(=O)N2CCN(CC2)C3=NC(=NC(=N3)N4CCN(CC4)C(=O)CCCCCCCCCCNC(=O)[C@H](CCCCN)N5C=C(N=N5)C)NCCOCCOCCOCC#C,0
CC1(CC2=C(CO1)SC(=C2C(=O)N)NC(=O)C(=O)NCC3CCCO3)C,0
CCCCCCCNC(=O)OC1=CC=CC(=C1)CN(C)CCCCCOC2=CC3=C(CC4=C(O3)N=CC=C4)C=C2,0
C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCCN5)[N+](=O)[O-],0
CC1=C(C=CC=C1NC2=NC3=C(S2)C(=O)CCC3)CN4CCN(CC4)C(=O)C5CCCC5,0
COC1=CC=C(C2=CC=CC=C21)/C=C\3/C(=O)N=C(S3)C4=CC=C(C=C4)OC5=CC=CC=C5,0
